Motor_vehicles_and_parts,Furnishings_and_durable_household_equipment,Recreational_goods_and_vehicles,Other_durable_goods,Food_and_beverages_purchased_for_off-premises_consumption,Clothing_and_footwear,Gasoline_and_other_energy_goods,Other_nondurable_goods,Housing_and_utilities,Health_care,Transportation_services,Recreation_services,Food_services_and_accommodations,Financial_services_and_insurance,Other_services,row
0.0649776695759703,0.044108452990179,0.0477954571802388,0.0169962405392425,0.173533479074543,0.0699050611947467,0.0491638512114738,0.0809174243553436,0.146815292338098,0.0694472046946335,0.0422704713955273,0.0335228935150682,0.0717464931021348,0.07033635028679,0.175192044406905,1975_MAR
0.0688824237048065,0.0435888679164256,0.0470984324276547,0.0170204150911757,0.174149950613598,0.0686010867053442,0.0499129858630146,0.0805438025689109,0.146630361734472,0.0691186195408068,0.0420986604056782,0.0333859992863758,0.0699160124416924,0.0698343644983837,0.175813196095108,1975_APR
0.0675681321656953,0.0436223125983381,0.0475411987380708,0.0172415717058058,0.17331756203608,0.0696550975544684,0.0508188123442188,0.0802844920198386,0.146815787070054,0.0682934630535308,0.042430720380002,0.0334132850485765,0.0700689926624919,0.0698202084887648,0.175573278163851,1975_MAY
0.069640868678883,0.044111814222811,0.0474345650874953,0.0175565403146084,0.17181853141151,0.0689325744290601,0.0496183667182759,0.0801550693503476,0.146996661990441,0.0695422138078491,0.0420720707016136,0.0334135957448506,0.0698848959392447,0.0700546151278111,0.175006573262949,1975_JUN
0.0681370800220324,0.0436507896753641,0.0470086700939641,0.0173012287178357,0.170507766518566,0.0673986545715015,0.0498259358141445,0.0799292723365675,0.147203976325415,0.070093611561461,0.0423750332312788,0.033783525559932,0.0716302926782843,0.0709301214618312,0.176308241004643,1975_JUL
0.0698363577840396,0.0443718022727094,0.0473824875034377,0.0173122088931415,0.16925417335537,0.0683651359750746,0.0488723439588161,0.0809118909985212,0.144988605407957,0.0695378373383545,0.042319904379735,0.0336074566702369,0.0722468902472777,0.0708861217354223,0.17610088658449,1975_AUG
0.0716223449430433,0.0439003059074915,0.0490794504594672,0.0176512810424034,0.16664702599678,0.0681391650215577,0.049729202234946,0.0797180703577492,0.145552572301923,0.0692917603295766,0.0424893248720823,0.033287752190079,0.0717660338475293,0.0704770179453681,0.176483371963591,1975_SEP
0.0721512756053883,0.043841215647616,0.0482088138726594,0.0177355677911086,0.168112331994903,0.0677492726791854,0.0503560866533625,0.0799172897982736,0.145655332305689,0.0690063644467242,0.042456826040534,0.0333923649792468,0.0721636892596956,0.0692333366282058,0.175948166314472,1975_OCT
0.074974595134523,0.0442559655308839,0.0477063184716074,0.0176388539942994,0.166706614955291,0.0679246045841384,0.0485751937491998,0.0799389320619189,0.145099363747297,0.0694299651952541,0.0426213746125898,0.0334236421352088,0.0718510881817561,0.0693423677430886,0.176272104318619,1975_NOV
0.0747000219653186,0.0439237729850359,0.0475314916432719,0.017505311587668,0.16647623924308,0.0666480060529171,0.0483220732769821,0.0799470369747643,0.145283528105701,0.0700218124671299,0.0426783167772576,0.0334537321510557,0.072231860354921,0.0689155501434822,0.178085907889456,1975_DEC
0.0753780298408684,0.0440770672532261,0.047703687662561,0.0177168816775197,0.165796347116598,0.067501933868323,0.048205805198465,0.0803032910750795,0.145000100169581,0.0702336564047484,0.0427288932711329,0.033505901704501,0.0718964013973026,0.0688520517006729,0.176773943734536,1976_JAN
0.0716304274131944,0.0434395994945334,0.0472997359435413,0.0177064975963794,0.166824822465771,0.0661685311987199,0.0486118155179753,0.0803305061206768,0.146711048424606,0.0706568449615678,0.0428805593852467,0.0337922098587187,0.0727693633415398,0.0693884386127106,0.17753714800416,1976_FEB
0.0733831945441645,0.0436508787919211,0.0477065893561538,0.0178902090798082,0.166808615435133,0.0670365108401906,0.0489970456621047,0.0801673160861693,0.14535387618951,0.0698728776827963,0.0426226614773914,0.0336635641782739,0.0722679370848232,0.0691107387309659,0.177224570587269,1976_MAR
0.0735683997184822,0.043399514429158,0.0477186576038299,0.0178987116261068,0.164933896067098,0.067351194389453,0.0487969065692809,0.079529355553786,0.145690551917924,0.0699932871686427,0.0425779007720477,0.0336896579940342,0.0730402623786305,0.0694979012027883,0.17800770442636,1976_APR
0.0714925004823598,0.0436839915082891,0.0473165031168221,0.0179690995056913,0.165626943452591,0.0669939398727346,0.0485609379463913,0.0795009328572439,0.146624189569956,0.0697792766912391,0.0423883224243966,0.0341914881680046,0.0728290055677477,0.070103549076368,0.178687408429456,1976_MAY
0.0731837509611041,0.0435272447972975,0.0469315552352212,0.0176975607270133,0.164346973022755,0.0667569427001999,0.0492532206338979,0.0788067910874258,0.146885365615913,0.0697883892563431,0.0426149795928438,0.0345292683232642,0.072554811748989,0.0702743509691124,0.178510896422408,1976_JUN
0.0712210844012459,0.0438262966819983,0.0476745783794729,0.0178293774769302,0.165199492319708,0.0672197272122422,0.0496172510052359,0.0788658190864648,0.147887497950958,0.0696562792289816,0.0425025552759216,0.034136135940679,0.0720786687494576,0.0700648823126694,0.177997868996307,1976_JUL
0.0728995861754674,0.0438044097161295,0.0468229938210816,0.0174818350779059,0.162597986728595,0.0662406400068757,0.0506522899082175,0.0786194659208514,0.149335750017673,0.0703570342411584,0.0426544255457368,0.0341144949466615,0.07125322742948,0.0701179985487426,0.178699008537377,1976_AUG
0.0765259117038768,0.0436563813497533,0.0479427484992823,0.0176157636854405,0.162281561979713,0.0660566951599527,0.0499800790330284,0.0781517564312182,0.148416794546212,0.0696023862292256,0.0425910387864859,0.0344564240615052,0.0711156533065726,0.0701160217573247,0.177177362830111,1976_SEP
0.0757500787598632,0.0433969122491554,0.0322656266462502,0.0156055742472027,0.164621511705498,0.0650211773630495,0.0507782593120694,0.0768004270592615,0.150064204572209,0.0703459879816741,0.042680334071894,0.0341294908405726,0.0728143064852601,0.0699552779254118,0.17774338618764,1976_OCT
0.0760111704882584,0.0445031189605602,0.0332989429058265,0.0162154763853842,0.162013563861811,0.0664272330605488,0.0487148635081181,0.0780524103185143,0.149140458283006,0.0695653475391883,0.0433707518124757,0.033527466478477,0.0745336718668112,0.0695410923258335,0.176939555623316,1976_NOV
0.0778700342181434,0.045293127134447,0.0335956038466342,0.0167887581125136,0.160474240212228,0.0657588403250603,0.047903773853051,0.0786148327110331,0.146919780919665,0.069740078963474,0.0438040325826014,0.0335397379783111,0.0735787220664677,0.0699700501524767,0.177989745084162,1976_DEC
0.0751982651267102,0.0452112880750259,0.0341027416583314,0.0172937344515401,0.160963641182153,0.0663033349576398,0.0493113795491267,0.0778649773879443,0.146900923005024,0.0695200316882244,0.0436945562936177,0.0334998959873931,0.0728099646927069,0.0704578549465831,0.178824671790356,1977_JAN
0.07489797585067,0.0443271396634978,0.0337858107730195,0.0174301835050533,0.163176618741007,0.0654258988391742,0.0486024836825076,0.0767417895598557,0.145971909688815,0.0710446578616833,0.0438416653499931,0.0342045568893035,0.0731376194681117,0.0708887285654499,0.178701509770973,1977_FEB
0.0764285077007618,0.0442482502299722,0.0329903635120357,0.0177881692696454,0.162710695413963,0.0652674127517996,0.0480062191561138,0.0759367730370578,0.148321140599577,0.0716958445680643,0.0435042464558583,0.033942799827533,0.0719393463646689,0.0715305849967106,0.177873944202285,1977_MAR
0.0745895044799643,0.044879760494791,0.0333156606410277,0.0178879828744121,0.161342247916523,0.0664024363346115,0.0479925957800274,0.0763377076714744,0.148638212399004,0.0714242337340407,0.0436927107527128,0.0339663489496986,0.0717441948535012,0.0721083916496728,0.177871343940586,1977_APR
0.0750970753433143,0.0446861325245865,0.0337803217852565,0.0181213551261622,0.159550336360606,0.0660931595345836,0.0478034997421539,0.0765230743210192,0.149470303975853,0.0718545159848286,0.0442143973602852,0.0341094846880216,0.0709292241569429,0.0728784384618753,0.176977001003072,1977_MAY
0.0750802156000127,0.0443787469530272,0.0342998550629159,0.0182414849463074,0.158544699914355,0.0659142565386389,0.0480754661044865,0.0767903023914619,0.149594712968453,0.0714271422750242,0.0443290925816125,0.0343045520980497,0.0702006061005337,0.0732528554313587,0.177666817947798,1977_JUN
0.0731377650603603,0.0447361203684036,0.0334589069802834,0.018688744190286,0.159190436545431,0.0676258442447311,0.0478986556376708,0.0770426470241162,0.150116017950874,0.0712228279814654,0.0438469455546413,0.0342600527414743,0.0693479041082847,0.0738221943350523,0.177787862461998,1977_JUL
0.0736761721365932,0.0449270385023409,0.0338237647859332,0.0188027767433668,0.16153111771883,0.0681976664224295,0.0474975609795332,0.0768398015968446,0.147077272124323,0.071091976667501,0.0436661369350437,0.0342518798651015,0.0703258273969761,0.0738893099515044,0.176769730492223,1977_AUG
0.0744910952886963,0.0452892498573371,0.0340760324871603,0.0185909229684735,0.157782676178587,0.0679162916939071,0.0483822756037794,0.0767805678059978,0.148965236510053,0.0712765863604817,0.0435231111392914,0.0342624162235224,0.0696418324139507,0.0738557062787682,0.177282821135492,1977_SEP
0.0700031792047613,0.0435259196727271,0.0329519803366616,0.0176162776234837,0.159100994481522,0.0666125277548856,0.0481352167468988,0.0771359124747127,0.151447457273696,0.072117646090284,0.043390847308148,0.0343985452515381,0.0705758491771234,0.0753603636175695,0.179580202164374,1977_OCT
0.0710627323505414,0.0437431623023463,0.0337040447687186,0.0176367342762469,0.159075346508937,0.06664305447333,0.0471496147277121,0.0771323778265763,0.15200985677893,0.0717238737639673,0.0434599471611585,0.0342016061538623,0.0706531919750026,0.0749115198644136,0.178843409180945,1977_NOV
0.0727222211036373,0.043480516744959,0.0340970515304566,0.0175294312614902,0.158413832731621,0.0669426646036518,0.0470249683655564,0.0771059556389848,0.149779453762257,0.0714444528768543,0.0435522352511559,0.034020858684341,0.0720026267817122,0.0752111587284133,0.178540897962162,1977_DEC
0.0763431125584456,0.0445800725599369,0.0334100034191748,0.0175907745004524,0.156325129098707,0.0672789564709221,0.0460976660116435,0.0762766640175074,0.149491726738782,0.0712808981111701,0.0434487121377532,0.0336799692084459,0.0720703906349798,0.0753517813520889,0.178409130281664,1978_JAN
0.0763499604696112,0.0448689874581048,0.0338164470454575,0.0175333894583333,0.15628694549143,0.0673855507624907,0.04675545308835,0.077028914964574,0.149651485854323,0.0706217310318217,0.042843491008612,0.033638839743795,0.0715745029117681,0.074812195984331,0.178420443905214,1978_FEB
0.0766135918963705,0.044551560659798,0.0331426355231012,0.0174518070620333,0.157105196758661,0.0675199027268964,0.0447057960304607,0.0778297136687728,0.149813031208371,0.0706867608567268,0.0428975443715779,0.0337265295402746,0.0724097629492198,0.0742521435513684,0.178862668459923,1978_MAR
0.0740190081275121,0.0443827373369311,0.0333958965604688,0.0175758033664452,0.156565660343766,0.0667027733039293,0.0458362289709384,0.0782529075443173,0.149428216683156,0.0709377255539267,0.0429618627522772,0.0341705947734534,0.0738146338106242,0.0744371768477438,0.179024694534995,1978_APR
0.0769387394542463,0.0441472707939508,0.0330170427693762,0.0177021798204159,0.155914756616257,0.0665687027410208,0.0450954040642722,0.0779795309546314,0.149657837332843,0.0707374752765526,0.0428411945144577,0.0338102989568018,0.0738635692344045,0.073615842478821,0.179491763591332,1978_MAY
0.0724625482050789,0.0443178984731369,0.0321308614089382,0.018026078411241,0.157549978732454,0.067597060678508,0.0448503204799131,0.0788541926399625,0.150604196578397,0.0708132133659056,0.0429367845969732,0.0338958775728162,0.0742714032179997,0.0736769984023538,0.179475772652924,1978_JUN
0.0745433127423137,0.0442167051228258,0.0332172497871155,0.0173689006144017,0.155388576884564,0.0666293861291676,0.0455889100823978,0.0782913103139346,0.150617838993056,0.0712556929107161,0.0431200709908481,0.0338069661062493,0.0739078172051377,0.0745963975128748,0.178799139132544,1978_JUL
0.0739902915689804,0.0443784257491139,0.0332339935042976,0.0176631588338818,0.156472462337446,0.0667270092571674,0.0460757409835075,0.0786276425665652,0.150516716075427,0.0711568759720996,0.0420500369160002,0.0337123985369614,0.0741328870475925,0.0751436600813725,0.177515135346853,1978_AUG
0.0734564599142538,0.0447826383869885,0.0335332714928779,0.0175555283659893,0.156577045429971,0.0672963106287809,0.0461022017857855,0.0793680038242441,0.151220674524662,0.0710158011426785,0.0416102588552096,0.0337924681529032,0.0742277530858577,0.0742908792494499,0.176630167308572,1978_SEP
0.0731860907344154,0.0439654549037901,0.0325558181774357,0.0166337956077081,0.158615502189907,0.0657454262910812,0.0466700506606587,0.0788075958376874,0.152555775378629,0.0721007077452239,0.0422198806286141,0.0340869520512103,0.0738372365057332,0.0727033044407255,0.177793798447658,1978_OCT
0.0735009002305603,0.0436078046386059,0.033630068544782,0.0164759917956629,0.157333941062006,0.0643633749978086,0.049345230790807,0.0788261486948442,0.153513103500218,0.0715507924171564,0.0428079856586421,0.0338715692710048,0.0747281875076696,0.0702507205415538,0.177556713226734,1978_NOV
0.0735867588612698,0.0440709905237573,0.0332953950102072,0.0165295745210113,0.157447515178803,0.0660105977161964,0.0487764543371285,0.0787491192889274,0.149895190943102,0.0716689974724769,0.0431800112440729,0.0340435458450742,0.0767695170437569,0.0703258696592391,0.17700900946389,1978_DEC
0.0707836450753131,0.0439403142853585,0.0337385622904614,0.0166641530110596,0.15509831621972,0.0648716859526317,0.0500990011332205,0.0783762430488198,0.152023706719066,0.0718767393484676,0.0431693958406969,0.0342592938508502,0.0749883426338591,0.0738996555856221,0.177450204379931,1979_JAN
0.0709413046543888,0.0438818036024045,0.0332181898517363,0.0169612757879578,0.156105104679198,0.064798551183164,0.0510624747711677,0.0786519075724681,0.150808893438665,0.0717929482105358,0.0429738434335537,0.0340387456275075,0.073632733659899,0.0758677455616448,0.176590057890447,1979_FEB
0.0663992838825398,0.0439254271070807,0.0339865103141547,0.0168523302174762,0.159704367796561,0.0641970413854068,0.0525454482930214,0.0788599779240071,0.150755306355909,0.0717092546928716,0.0429093028515911,0.0339083123313218,0.0736356409286482,0.0758951973964324,0.17638485911739,1979_MAR
0.0705025590937814,0.044118228383254,0.0324829903486351,0.0169235562315122,0.154725349824292,0.0650095307647727,0.0545789545973797,0.0781991712087154,0.150205445272144,0.0726793924678731,0.0428913013889246,0.0340506376858958,0.0733188836442696,0.0753279065730701,0.17635347033862,1979_APR
0.0697050520084066,0.0443818020987452,0.0330726136381586,0.0170595451841009,0.154469179614897,0.065156010593767,0.0571363131374294,0.0782962042511966,0.150413710546633,0.0721185301021604,0.0426352853329839,0.0338336920557084,0.0734350236674863,0.0738468621103953,0.175857477133521,1979_MAY
0.0709104144573735,0.0438301584614783,0.0326929336857593,0.0171332404525983,0.15533977422169,0.0639959115115689,0.0586229345972058,0.0782659079959896,0.150808064806255,0.0714423085733355,0.0427881195605574,0.0336756080047183,0.0737522948919936,0.0730614281160498,0.175181469473536,1979_JUN
0.0666554924992681,0.0435952365215566,0.0322269611635764,0.0170413972662745,0.154589494065092,0.0641221532332583,0.0590710983760162,0.078310465889342,0.152967349831646,0.0724167405731282,0.0430770273085996,0.033894410453952,0.0739728441812756,0.0726137284726281,0.176939214833304,1979_JUL
0.0670808814543059,0.0431387192310057,0.0318110665901498,0.0168755508187986,0.156170579615093,0.0642017738927262,0.0576220511979669,0.0788945451005309,0.152395098671052,0.0720971754429513,0.0434522969096456,0.0336502842433752,0.075270029308684,0.0720350482063708,0.176912916354489,1979_AUG
0.0688625034377707,0.0428386854852904,0.0309369603314091,0.0166195605870064,0.155654132538142,0.0633865870114765,0.0596763455205435,0.0780623840948108,0.152373512003878,0.0725842238470325,0.0431367358358887,0.0334529927902001,0.0754381758213166,0.0718068459891005,0.176728493632413,1979_SEP
0.0726503428845357,0.0423965244687762,0.0307375741122489,0.0172743964944296,0.154824352249245,0.0634314487513095,0.0605270371246513,0.0784466498197025,0.150018555441657,0.0730101870313421,0.0431365517793824,0.0334420375564643,0.0752937892777709,0.0695162568198288,0.176866996596813,1979_OCT
0.069551952411161,0.0424044478795283,0.0308041835996908,0.0169806028572141,0.154848662394974,0.0625140242838266,0.0630238849136104,0.0792465531426862,0.153361834371707,0.0722807663930604,0.0425678682996243,0.0335954431581348,0.0727467650651974,0.0706689087052596,0.177048491933555,1979_NOV
0.0657550341324426,0.0412784607665779,0.0295291790883252,0.0167795494899342,0.155597824165751,0.0613989118348044,0.0664304200034854,0.0777982919043759,0.156018922495903,0.0725062972810019,0.0422409720558364,0.0337625117854013,0.0734006061624657,0.071822860574249,0.177411951133701,1979_DEC
0.0605575403857063,0.0410776551898184,0.0297242832852129,0.016569988618518,0.157020725291502,0.0623070551445923,0.0654822512596465,0.0789682455401707,0.156041445631918,0.0734432270788673,0.0425941334445338,0.0339899329155635,0.0741888976203832,0.0715835853644238,0.178359795267512,1980_JAN
0.0579366314949932,0.0412919293699051,0.029636853759387,0.0165887312859992,0.157962410183085,0.0627987271766981,0.0637172401708821,0.0796281550110714,0.157486903435672,0.0738787246445575,0.0418755122625099,0.0341395501404144,0.0744612855814661,0.0720504285828145,0.178553711785814,1980_FEB
0.0602758437960544,0.0407336706389656,0.0297632065039445,0.0165038827214263,0.156445564678046,0.0625905813888838,0.0627876518956453,0.0788016383416424,0.160281970073564,0.0738872998320336,0.0425271083489665,0.0340994097494644,0.0742869321867413,0.0720691854075845,0.176872513023059,1980_MAR
0.0644061144280019,0.0408504480842423,0.0299809093009399,0.016535342112623,0.155028028064544,0.0622338549836452,0.0615985116550542,0.0787558214472452,0.158844783024005,0.0738949214417058,0.042600496385197,0.0339634750206377,0.0734511606415448,0.0713517241752021,0.178380661513664,1980_APR
0.0634417206244798,0.0403726838909489,0.0294408477770108,0.0163508105892683,0.156620639889165,0.0632029124279521,0.0607040694668714,0.0790885000863642,0.158898877551323,0.07415388484998,0.0425440641635395,0.034070747677736,0.0735040193937176,0.0710200998551949,0.178613069824253,1980_MAY
0.0627866536001427,0.0403839932124338,0.0304260758846567,0.0164451909390281,0.155113047654173,0.0622153848720449,0.0600245596453211,0.0788857952659824,0.158020761345474,0.0758189952330314,0.0424946201436448,0.0342282320023429,0.0735049569133734,0.0718335641909982,0.179755624864713,1980_JUN
0.0650444234549924,0.040908403238139,0.0306909404423323,0.0167981817449011,0.153489165412265,0.0626891460194127,0.0591353475029659,0.0787963113861157,0.157626380158698,0.0750305739213262,0.0421727840794811,0.0340569923984304,0.0731496035855748,0.0728208402284073,0.179402401286782,1980_JUL
0.0634292329600816,0.0415366506875258,0.0307558217000184,0.017097816429753,0.153590593815438,0.0621609717582892,0.058398241926015,0.0790400180601723,0.158663582055273,0.0757018880323194,0.0416285106523188,0.0342723651026908,0.0734834895464534,0.0737306295397037,0.178321124270721,1980_AUG
0.063299231610051,0.0403480346108854,0.0301312093463376,0.0170022507277468,0.15231586530939,0.0616969925531689,0.0599798597980593,0.0787479603317116,0.158315303779045,0.076446530765412,0.04242238859042,0.0344425356700621,0.0739444591232421,0.0738868796024213,0.178719920431789,1980_SEP
0.064758992276439,0.040146053496786,0.0294543857040359,0.0165005622878699,0.151617574139168,0.0620648205682585,0.063021473233797,0.0785812139877094,0.155959981810113,0.0750938942110599,0.0424396148603984,0.0344895598189463,0.0741304044232181,0.0730465896591007,0.166416959882887,1980_OCT
0.0686809760953009,0.0401895310352022,0.0286820492370131,0.0166361269979085,0.150541216774439,0.062534809333192,0.0631489679611112,0.0787469144838796,0.153716496338138,0.0761507154620838,0.0420009250705908,0.0343292705384647,0.0735924690130331,0.071885257594207,0.166820253063268,1980_NOV
0.0694224404499823,0.0398394707112401,0.0294240717247174,0.0161974096814365,0.14912141777903,0.0619578149389818,0.0646195959316428,0.0780557551428221,0.154961352001983,0.0765381201182545,0.0416346292829374,0.0341121805777911,0.0736796538239901,0.0709828331488115,0.167000300013775,1980_DEC
0.0631843958095146,0.0398740334317273,0.0299306794745649,0.0165168520587696,0.150691259610093,0.0627153411270283,0.0636631478300508,0.078745782121197,0.155504335698372,0.0769362094279127,0.0417220557615467,0.0345654202807781,0.0741201518714318,0.0712843908064294,0.168117314319139,1981_JAN
0.0624278849974035,0.0394751339155951,0.0291433554334436,0.016340609298656,0.150449984082384,0.0614215123119299,0.0628554818885213,0.0790814843522914,0.159627899453982,0.0771700888259362,0.0412085443506818,0.0349295293050743,0.0743217019391809,0.0709254004651737,0.1681024099937,1981_FEB
0.0621066907682238,0.0396434347201525,0.0289319087808883,0.01629648128098,0.149140980417607,0.0622138175891591,0.0630719883109152,0.0787550993249094,0.162092182553352,0.0774086359734482,0.0407985393268614,0.035412381669892,0.0733908477489038,0.0703105180891593,0.167716667722418,1981_MAR
0.0629260966236214,0.039271922519607,0.0298121071021694,0.0165620393411832,0.149145066318509,0.0622681197239824,0.0611048667385451,0.0791879152575927,0.160370280385962,0.0777489827671678,0.0416029277108894,0.0355150734790863,0.0728481046829522,0.0704286148236496,0.168406092544328,1981_APR
0.0692416947781049,0.0388253602939511,0.0297984640256075,0.0161432612655558,0.148588967773872,0.0618644369406047,0.0603329921734545,0.078735134470557,0.159024606490794,0.078242168231804,0.0411726269386567,0.0351945999356186,0.0724594463719318,0.0695630824827603,0.167883354397689,1981_MAY
0.0657605920883857,0.0388155404509177,0.0290620494355172,0.0160032955573601,0.147428203543803,0.0621578136306237,0.0613964708635417,0.0790701912738904,0.160434760389711,0.0787438587233477,0.0416087781359229,0.0353320138642507,0.0732328705965325,0.0683907833191406,0.169448131936364,1981_JUN
0.0597274845437842,0.0380995676178212,0.0290296800328735,0.0158905034464386,0.149167537578638,0.0619053936144626,0.0607745562123795,0.0795021295550314,0.163217037374976,0.0788411711815678,0.0414333898841912,0.0355030995118938,0.0734850176177672,0.0694698348089404,0.170849021432883,1981_JUL
0.0601624884938206,0.0379809525243471,0.0285921849533439,0.0156818229480623,0.148290905532114,0.0613049956739613,0.0610027913569565,0.0797502136132829,0.16178501588385,0.0794508672321875,0.0413224920173469,0.0357602118481339,0.0725586112367309,0.0705143306764886,0.172558465850444,1981_AUG
0.0596114188825561,0.0375238636738718,0.0285278043077592,0.0156507369656161,0.14860959828107,0.0612374080190463,0.0605921704789984,0.0797682894497274,0.164382884831725,0.0787614515170949,0.040755049776397,0.0354919983565017,0.0721452231659442,0.0712006730156432,0.172295222556672,1981_SEP
0.0615959025731288,0.0367021607225678,0.027993074382387,0.0153908516607722,0.147753769749247,0.0607022202246522,0.0603993971163802,0.079025143349553,0.165978031865846,0.0791729245681805,0.0405031662723768,0.0356941228055729,0.0714598783288627,0.0722504945668045,0.171730630521984,1981_OCT
0.0640522376860161,0.0371056344464673,0.0277341505257507,0.015457879536957,0.147086230678964,0.0619045317829931,0.0588952144027012,0.0792129655407159,0.163709006481891,0.0788745309024715,0.0402779728115354,0.0358141607854018,0.0729779162643913,0.0719114463862998,0.171200379569738,1981_NOV
0.0628269585239163,0.0370456909456643,0.0283867844430571,0.0153992122920663,0.146173851268015,0.0609536401169223,0.0578006030938093,0.0794948629912214,0.164641139133634,0.0792269515930106,0.040298165268302,0.0360986664988003,0.0724311149359443,0.0731823617162283,0.172079433702221,1981_DEC
0.0610438526820849,0.0373285154657115,0.0280748761202119,0.0158006350444311,0.147352216942415,0.060325551994918,0.0556748840870948,0.079729105015048,0.164977300207407,0.0796234622838561,0.0404925851498467,0.0358817516566516,0.0732062196197072,0.0731508940438348,0.173348831483071,1982_JAN
0.0658739476200565,0.0370546209594847,0.0284069133820025,0.0153828313624222,0.146953308099153,0.0601356280872134,0.0545523186308438,0.0792963064460522,0.162588874642637,0.0795792381138703,0.040262044933913,0.0358960706211926,0.073358872584375,0.0735721233853631,0.172997408384057,1982_FEB
0.0608401310449527,0.0370028965460749,0.0286315828766275,0.0155481325909908,0.146442256495973,0.059039354558081,0.0555351922312218,0.0795868416864151,0.164877528765331,0.0799370121382887,0.0405898610844928,0.0362302663209837,0.0737781962196108,0.0741133317983554,0.173690035794327,1982_MAR
0.0607674667956009,0.0371208694037621,0.0283070158971471,0.0153698751268171,0.146589299251458,0.0606429435316348,0.0563144920801495,0.0798673408361877,0.163475437458489,0.0799759638756017,0.0404852486379093,0.0360737056903769,0.0738924467778451,0.0742144405725403,0.172737759933053,1982_APR
0.0616251925768605,0.0365872573454774,0.0279496444675818,0.0153397739191594,0.145049855416987,0.059762002386426,0.0554662309468562,0.0795086276310449,0.163829117331243,0.0805579145101215,0.0407035690769295,0.0363607038608536,0.0741271398874561,0.0756924107526012,0.17316057425059,1982_MAY
0.0655533299744117,0.0364466077566092,0.0279627690057902,0.0152276367520523,0.144427942601964,0.0590595368572959,0.0546678847965333,0.0795625272039713,0.163661449472073,0.0804804879365677,0.0405551639816407,0.0360738243225447,0.0733826969820883,0.075550710285805,0.173074375453681,1982_JUN
0.0625413504931287,0.0366772373973799,0.027620701485947,0.0152362189100711,0.145067832343824,0.0592027897486183,0.0540940776614657,0.0800470383284013,0.16442280967481,0.0805564676594562,0.0403771931494104,0.036192771154722,0.0739211048079662,0.0759370265234232,0.173823431085011,1982_JUL
0.0664976294914746,0.0365050668324526,0.0279634442026733,0.0152007460366801,0.142112029841467,0.0586812558284115,0.0542075225365247,0.0793056885296861,0.164616200969388,0.0806220932776108,0.0403351684914631,0.0360404840028092,0.0732578178427106,0.0766506913503495,0.173605019629515,1982_AUG
0.0670671464104843,0.0372432498369037,0.02822739356514,0.0151732673145085,0.143426983466156,0.0596322640832011,0.0510386556813081,0.0799534984100269,0.162656018392996,0.0808660092549929,0.0404083117696093,0.0360179216372704,0.0728518324816766,0.077455431723617,0.173788553301976,1982_SEP
0.0553803527519611,0.037199377495254,0.0287092464369665,0.0157174583481209,0.139922000116007,0.0590396399460864,0.0520752943674725,0.0794647167023371,0.162517950390634,0.0812841423357152,0.0405319629373657,0.0367686209166241,0.0733846778498615,0.0804111413653865,0.173963011863543,1982_OCT
0.0553307396927023,0.0369102658194563,0.028539876843134,0.0155550300827718,0.14140227318218,0.0587977880430303,0.0485391311514657,0.0802069883083397,0.16381763027328,0.0817963436106507,0.0403281101483984,0.0363450373492682,0.0735271608378435,0.0817065662584841,0.173726735110405,1982_NOV
0.0544691373232395,0.0375061288090154,0.0286544554441041,0.0155723883271589,0.140724729544327,0.0589413200787786,0.0504427049107582,0.0801655493764983,0.16395005079702,0.081649979835125,0.0406358515977994,0.0365412494599544,0.0732920688482883,0.0805985647652626,0.173411100256763,1982_DEC
0.0577570464891288,0.0368820660340987,0.0286790007489672,0.0157263875842588,0.140488068924208,0.0592385917109814,0.0489938938504892,0.0798822996657049,0.165894566909639,0.081567805172962,0.0403476460378256,0.0367902923628388,0.0726526994064988,0.0783190759654539,0.173462031196247,1983_JAN
0.0591637135620093,0.0371610558693277,0.0293434206455924,0.015668159712176,0.139366114238239,0.0596468264957824,0.050502657595585,0.0799132867386195,0.162487137128621,0.0816849729938181,0.0409020684981874,0.0371526923217408,0.0723192031836808,0.0772392023864295,0.17414475509882,1983_FEB
0.0613095921786881,0.0371262449483341,0.0292520217250454,0.0156769267614898,0.138894051585455,0.0600078389339049,0.0508434382335767,0.0795143625172859,0.161690151751563,0.0813989079620247,0.0406968660976705,0.0369561983578948,0.0720193818346588,0.0778840918593677,0.173460365817264,1983_MAR
0.061168543320666,0.037391132426966,0.0294558547386575,0.0157870163671484,0.138182339667756,0.0590968876149706,0.0505550238967977,0.0795105727898595,0.161713598400891,0.0811959809004385,0.0408671717029517,0.036744057480064,0.0717433013317046,0.0810804186040067,0.172269521459332,1983_APR
0.0593591192849158,0.0373438291843514,0.0291833387724329,0.0157083341580205,0.136857716379115,0.0588858852376089,0.0506894921660857,0.0791087486956518,0.163353906869967,0.0813739490949725,0.0410565878252103,0.0366097212298274,0.0709938270440006,0.0837646979922315,0.172422744372365,1983_MAY
0.0575666356697789,0.0375869686775261,0.0295771420190483,0.0159912366739694,0.136915510903741,0.0588724092729923,0.0498606667827777,0.0797554335371387,0.161867165265016,0.0816176742692221,0.0413567741779969,0.0368554862624034,0.0716910652574456,0.0847687133100229,0.172453799189735,1983_JUN
