PCE,core PCE,trimmed,Dates
0.19454458880348,0.144584119844171,0.188894341712587,2000_AUG
0.22507253843859,0.200212251741264,0.215030172844618,2000_SEP
0.18664033865754,0.170392614837067,0.205493146998551,2000_OCT
0.235795890028038,0.18661441463057,0.223264148991009,2000_NOV
0.143206019142024,0.138292355358161,0.203951392765108,2000_DEC
0.259572579452076,0.216001841327174,0.233012836167738,2001_JAN
0.264582242099472,0.216062883577894,0.23219467360435,2001_FEB
0.216348625247531,0.218058222428212,0.231102063509107,2001_MAR
0.113436182138467,0.146885499674558,0.215656083919772,2001_APR
0.149681981309742,0.095702181834138,0.210744917259342,2001_MAY
0.205626984655694,0.135510268520833,0.23305207668652,2001_JUN
0.135661750036572,0.168571303472135,0.215059653907142,2001_JUL
0.0437752868607773,0.17728633713295,0.209592806317405,2001_AUG
-0.128446198257367,-0.087353791591327,0.169240045621977,2001_SEP
-0.00044154204142203,0.0605545753555943,0.162679914686422,2001_OCT
-0.0189885715295028,0.11190504182288,0.162406697532262,2001_NOV
0.0602620513025027,0.310920763376162,0.149481972661773,2001_DEC
-0.0269344213073378,0.0943634165644727,0.146197894475838,2002_JAN
0.051696027359127,0.0902660243891813,0.153835026892405,2002_FEB
0.176921477825109,0.12235122611548,0.182091818022127,2002_MAR
0.286796321583083,0.196866612029682,0.193856001354738,2002_APR
0.252344777080737,0.170090108805732,0.172233130834661,2002_MAY
0.203265446194045,0.183287943630317,0.164306145844454,2002_JUN
0.137136347704174,0.158206703308543,0.167578198912858,2002_JUL
0.180831034633748,0.186881278715771,0.174710550478604,2002_AUG
0.19940964250574,0.188304485773975,0.188914228617746,2002_SEP
0.18675358562521,0.148449432803033,0.181542466997782,2002_OCT
0.154161713024048,0.115186160532684,0.181542466997782,2002_NOV
0.126063388149178,0.0919133364113643,0.158570085647221,2002_DEC
0.164885469684939,0.0862827511383337,0.144331929943239,2003_JAN
0.272659098100917,0.099854059451565,0.135833766882879,2003_FEB
0.326529905202388,0.122356231428074,0.146787167135172,2003_MAR
0.169255147817604,0.136758691206551,0.116721644090549,2003_APR
-0.0094591921849833,0.138697435373802,0.111779137082276,2003_MAY
-0.058754154604912,0.103643669665539,0.0824207119640708,2003_JUN
0.0957990196710203,0.15020175405099,0.143282208370743,2003_JUL
0.247299064134321,0.139817474642194,0.165754454371525,2003_AUG
0.315770479971126,0.167687187174474,0.191625422470835,2003_SEP
0.221462595524483,0.145726414496609,0.170075768590383,2003_OCT
0.150702066710218,0.153578721752479,0.16296744834905,2003_NOV
0.120015831875701,0.148730523885362,0.155016189431915,2003_DEC
0.245107425989051,0.172848851879892,0.169211519355739,2004_JAN
0.274122807017544,0.181433323253703,0.182324085304305,2004_FEB
0.251892373258696,0.195888440065269,0.194389762543542,2004_MAR
0.184600827113091,0.197060410939986,0.216928434333489,2004_APR
0.222146346809652,0.188805346700086,0.218565232124401,2004_MAY
0.265996624536509,0.185569761720091,0.227589750172674,2004_JUN
0.234836454683703,0.138088226730892,0.190285520347004,2004_JUL
0.143208883975676,0.105085646878996,0.162913273751871,2004_AUG
0.113990805576777,0.114872458395017,0.147612656479497,2004_SEP
0.226518991302171,0.147873847453835,0.154991381629059,2004_OCT
0.33856186259058,0.207026478686623,0.179631614638846,2004_NOV
0.290039615166952,0.187214838325726,0.18182422588929,2004_DEC
0.190184964200476,0.235058331580699,0.2190211486925,2005_JAN
0.154370671223495,0.218505030553673,0.226110811021781,2005_FEB
0.236795749227525,0.25808890916339,0.233782673182496,2005_MAR
0.286748983400694,0.176083012903202,0.191646118198907,2005_APR
0.21241105030485,0.189282443746726,0.175003691178059,2005_MAY
0.133128520225297,0.130092043179138,0.158294464654237,2005_JUN
0.180957399442017,0.140533538634502,0.178735474152466,2005_JUL
0.297207150934686,0.0991882014821293,0.174628652568742,2005_AUG
0.600571195430437,0.149897630886227,0.217471040517651,2005_SEP
0.51150167792052,0.197137850467288,0.219374084745017,2005_OCT
0.305101343012411,0.255340880074906,0.237972304929642,2005_NOV
-0.0164318119880084,0.215953897482561,0.195653641514837,2005_DEC
0.091631154592564,0.194769059543683,0.198910938910831,2006_JAN
0.18164102440726,0.16330208069375,0.184715517229591,2006_FEB
0.246598741744952,0.220992699204829,0.215614971537111,2006_MAR
0.239822507402176,0.248160843506325,0.220496831712635,2006_APR
0.309867917304748,0.278181374256015,0.264011942888283,2006_MAY
0.327577834563246,0.2702303544129,0.288975809964468,2006_JUN
0.286444404825577,0.20056348789456,0.282723755998967,2006_JUL
0.301877249756011,0.184977889981819,0.257492111420336,2006_AUG
0.131253769111613,0.153232128857524,0.215354460414474,2006_SEP
-0.06127884230126,0.181168019493364,0.190815461197399,2006_OCT
-0.154282917278514,0.128690983735987,0.141201347055375,2006_NOV
0.0510392373952673,0.121000003941366,0.162431791554544,2006_DEC
0.241631445144945,0.195925689870879,0.201296759025449,2007_JAN
0.33439158434733,0.252459712620623,0.26784091756212,2007_FEB
0.337912001756207,0.241124725102108,0.245995620581393,2007_MAR
0.30474940222233,0.153321443098971,0.204612853961028,2007_APR
0.297963332982791,0.120597602098164,0.163510859700811,2007_MAY
0.246427767558462,0.142310181611186,0.173881327050747,2007_JUN
0.218748064176425,0.144832741543636,0.179080212052122,2007_JUL
0.144380361182524,0.155161753211145,0.187567666261712,2007_AUG
0.202244334269438,0.191010843359463,0.204419356615015,2007_SEP
0.252708830962023,0.227938782155649,0.229758492211614,2007_OCT
0.407825953259537,0.243857122950438,0.259723633992478,2007_NOV
0.356100810990873,0.219646172790896,0.244754582785619,2007_DEC
0.338990815181293,0.199054395367463,0.233332061118804,2008_JAN
0.228219470424507,0.166001890577087,0.195721789012778,2008_FEB
0.246635751954908,0.164519098021169,0.196266609259725,2008_MAR
0.224096622300829,0.117498918780308,0.185633314834173,2008_APR
0.300966260098212,0.145678955699835,0.199582655923029,2008_MAY
0.448280400895057,0.156842093212288,0.212359245163888,2008_JUN
0.542798905393077,0.197559115179254,0.239029881334107,2008_JUL
0.37078567690812,0.177784884097202,0.215442666339771,2008_AUG
0.15585514377637,0.13521725919173,0.194480794056558,2008_SEP
-0.219402736993742,0.0276773053678792,0.147028080080373,2008_OCT
-0.583699300595897,-0.0280220237960001,0.164289654444979,2008_NOV
-0.793747529927123,-0.078305869535611,0.127220096358312,2008_DEC
-0.573706186582783,-0.0412921018437483,0.163264866935742,2009_JAN
-0.123034551262513,0,0.153961539898935,2009_FEB
0.0268640226414485,0.0401930784485433,0.172155377796209,2009_MAR
0.0707465080734233,0.124788542211903,0.138572903350805,2009_APR
0.045695209178313,0.12393123521921,0.125946427880167,2009_MAY
0.280899938375923,0.142778693025806,0.121276968267684,2009_JUN
0.236706495271529,0.0971156280584823,0.0865047212190569,2009_JUL
0.299063587782518,0.120829038238616,0.0873288137954509,2009_AUG
0.154459840441482,0.136890216309167,0.0694267690779219,2009_SEP
0.277771530105035,0.231345420566376,0.110482641715515,2009_OCT
0.264259549973837,0.211063330285895,0.0920116491251048,2009_NOV
0.229501589718328,0.18064709969392,0.0889695493091776,2009_DEC
0.175843621858141,0.107017504471537,0.0631498201612605,2010_JAN
0.091596485958297,0.106923882159412,0.0551269013589669,2010_FEB
0.119340145357779,0.128124673151338,0.0529147927041655,2010_MAR
0.0643472086624703,0.095858323635604,0.0487755048256119,2010_APR
0.0758130487200563,0.103600682721046,0.0565206503070792,2010_MAY
0.0147719760841714,0.069956872332429,0.0584565425934436,2010_JUN
0.0250987339903253,0.0535564853556473,0.0606655057540465,2010_JUL
0.0601438286159143,0.0486677663352827,0.0774728364506612,2010_AUG
0.107418522496983,0.0516151072591657,0.092373996942278,2010_SEP
0.185517124373928,0.101742620875063,0.092373996942278,2010_OCT
0.206256951964227,0.113145252536488,0.0937481437150408,2010_NOV
0.248734251736726,0.101216826463194,0.0934728481025863,2010_DEC
0.242441581115231,0.121793661546891,0.130545177809756,2011_JAN
0.269047462168633,0.136793847973974,0.157383307199062,2011_FEB
0.327971833866562,0.180381981022926,0.184022399588117,2011_MAR
0.369593556327517,0.18552944127237,0.187028085409128,2011_APR
0.378007995904003,0.206561360874846,0.189210471757106,2011_MAY
0.236168073548456,0.192646350564885,0.166702604139779,2011_JUN
0.15125814363041,0.165428702430074,0.153024738329136,2011_JUL
0.128539319387899,0.152594658089167,0.152752319869554,2011_AUG
0.182433912596913,0.138537063233575,0.164296703208663,2011_SEP
0.126196084336268,0.105117929176801,0.166764088371544,2011_OCT
0.115884801922831,0.10928006294532,0.15912326051463,2011_NOV
0.0882202720898934,0.141967893414874,0.16487819205695,2011_DEC
0.201795083343163,0.225947999214093,0.184544541806238,2012_JAN
0.208155118334763,0.201870570465901,0.167544118041281,2012_FEB
0.252919258198503,0.203349282296654,0.17219528976653,2012_MAR
0.182475273535402,0.153954572559223,0.15363169465011,2012_APR
0.0701351695995944,0.141108368339752,0.155280364910571,2012_MAY
-0.0106062534470319,0.11853164867075,0.127556071815286,2012_JUN
-0.0423692907380757,0.102524255080342,0.106689936437284,2012_JUL
0.107102712561772,0.0898424164016347,0.110801735629969,2012_AUG
0.225985104080465,0.0965715311434263,0.129759900270902,2012_SEP
0.313224729905544,0.14309383943365,0.144062044133612,2012_OCT
0.177580466148723,0.157697614823575,0.128943157058418,2012_NOV
0.070605840262187,0.14139613469503,0.107779795083866,2012_DEC
0.035373806571822,0.127841162711806,0.116264997005973,2013_JAN
0.17698990982277,0.128417785863344,0.139590159358753,2013_FEB
0.138108958854747,0.134382730571544,0.15143807295012,2013_MAR
0.0405842735939837,0.0832417318548994,0.105118786655948,2013_APR
-0.0533394691154023,0.0859939946342553,0.0853929440662871,2013_MAY
0.064580540661304,0.112896869774522,0.108632518951242,2013_JUN
0.140125029265511,0.13910031900813,0.14865618869726,2013_JUL
0.165163434980431,0.136102161685114,0.15553295376165,2013_AUG
0.105567924074708,0.118176961153749,0.136929479501391,2013_SEP
0.108220589054057,0.132161548056982,0.135284304452784,2013_OCT
0.108407863739653,0.15143332168462,0.147616014370411,2013_NOV
0.152121363674255,0.147375620969648,0.14981127064441,2013_DEC
0.177240391385632,0.127063908570298,0.151731388132929,2014_JAN
0.143382582133282,0.0874973645372147,0.133350345127647,2014_FEB
0.138638233728157,0.101445154677537,0.131704860719132,2014_MAR
0.128690803955256,0.122373699121995,0.135539171565494,2014_APR
0.167942616732194,0.162970907064527,0.150911043249173,2014_MAY
0.150803078035426,0.151181102362208,0.151459951792132,2014_JUN
0.138850223913171,0.151970905432175,0.151186102434238,2014_JUL
0.0796044482416657,0.108467435355501,0.126995112972635,2014_AUG
0.054839782148967,0.115312528305567,0.130010137555744,2014_SEP
-0.00239584082033876,0.086247669921824,0.117943943511774,2014_OCT
-0.0301228533188221,0.102901044654187,0.132807175899223,2014_NOV
-0.100260403300034,0.0819333493033907,0.117150075604955,2014_DEC
-0.249869930720995,0.040931290931286,0.0884388578825298,2015_JAN
-0.159658481599871,0.049559337776343,0.104028750910482,2015_FEB
-0.0384404173531063,0.0765375917325543,0.115568840483397,2015_MAR
0.151744021630421,0.15035926857491,0.163492258917527,2015_APR
0.172820380411391,0.152955995736614,0.149522379356785,2015_MAY
0.174556050360112,0.142358591617427,0.156651587362563,2015_JUN
0.175431368913973,0.113815081532986,0.143234812839406,2015_JUL
0.097609091002493,0.0998973468642563,0.133336837273738,2015_AUG
-0.0133311456581501,0.108035204337923,0.127309716649419,2015_SEP
-0.043713607567919,0.0859301422315717,0.1099804504477,2015_OCT
-0.0252701170621076,0.0947906363336637,0.108879454111318,2015_NOV
-0.00718118120172083,0.0685899282549363,0.0910118063297031,2015_DEC
0.0064972591825067,0.116221664541076,0.113261583395167,2016_JAN
-0.0317824847751669,0.138358059699454,0.134935632935784,2016_FEB
0.0742215290319073,0.164277793749235,0.160501419903373,2016_MAR
0.169921501053031,0.187905063529,0.176901522935939,2016_APR
0.242187900867163,0.186898038252707,0.179910986327999,2016_MAY
0.222511168217758,0.173689157709752,0.171407969332889,2016_JUN
0.118715962704822,0.139968948636149,0.153091758316852,2016_JUL
0.110711508223556,0.142105191757221,0.142691130459024,2016_AUG
0.115603017204842,0.1517831127735,0.152828458809344,2016_SEP
0.178289371106273,0.146149864506895,0.160222818895924,2016_OCT
0.14283925168479,0.101989470093781,0.154456800035926,2016_NOV
0.136825248819246,0.0964580340098903,0.147336454171939,2016_DEC
0.196558374128464,0.142817204083763,0.154437284420765,2017_JAN
0.23087060124097,0.187195932865351,0.154437284420772,2017_FEB
0.156116993536622,0.134180790960451,0.137386852101407,2017_MAR
0.091837521325407,0.113363854371048,0.121257723238292,2017_APR
0.0321330307472945,0.0810223548042573,0.10639521970562,2017_MAY
0.0773597227106053,0.140006765877199,0.12014027526391,2017_JUN
0.0260716971672107,0.095932399413042,0.106404700882767,2017_JUL
0.115366866635898,0.105207258298849,0.129766685466196,2017_AUG
0.211829013224281,0.101063670112171,0.13579661842699,2017_SEP
0.243145663624008,0.158650801586509,0.158583816414655,2017_OCT
0.21594169574215,0.138836173315486,0.157213359233643,2017_NOV
0.13977423638778,0.147313115190214,0.158035223230331,2017_DEC
0.221490551836416,0.172826728764871,0.185264635304764,2018_JAN
0.245343928482744,0.219823941910779,0.18636196873838,2018_FEB
0.232425123072903,0.243669073560911,0.180599386316553,2018_MAR
0.186760738742479,0.196356028130062,0.132793569521842,2018_APR
0.172556598564329,0.191703393347694,0.142363102184976,2018_MAY
0.165806443139882,0.14888728936393,0.153864253359548,2018_JUN
0.121520612647312,0.132543322638005,0.163491723838146,2018_JUL
0.087305402144374,0.07729088884522,0.152271596276243,2018_AUG
0.127088050129539,0.108960263860528,0.150904753179944,2018_SEP
0.149472440610809,0.117640138815367,0.168424359350354,2018_OCT
0.137627843873929,0.176442910915934,0.189200060261293,2018_NOV
0.0921062052894326,0.17285520930157,0.182074424923847,2018_DEC
0.0172198125314734,0.164116991969994,0.168115972020562,2019_JAN
0.0669070122446323,0.132285450550595,0.168388223109162,2019_FEB
0.119440576690266,0.104800376372875,0.177972632180105,2019_MAR
0.231210869508739,0.127993260101748,0.204746255483494,2019_APR
0.194160281094817,0.132086283422198,0.164970338083418,2019_MAY
0.134214296571552,0.162368116335787,0.15127439047633,2019_JUN
0.0844943240454107,0.133313965686988,0.132204857853013,2019_JUL
0.0757319411546737,0.137369281519965,0.156382928133077,2019_AUG
0.080205635653822,0.100746749066564,0.146206555994192,2019_SEP
0.0948961932150847,0.112527890841522,0.145386270553264,2019_OCT
0.113822706665379,0.09473619982594,0.133325206956925,2019_NOV
0.184447893470097,0.144086207837132,0.148160118768933,2019_DEC
0.161025946989746,0.147396213839864,0.157444537135613,2020_JAN
0.165666897382651,0.189575887996514,0.185351697530304,2020_FEB
-0.0175763211801091,0.0875494462657297,0.166638097547437,2020_MAR
-0.192174476548013,-0.0740116887425663,0.139792551736935,2020_APR
-0.199921561875242,-0.099983442232495,0.121788705836752,2020_MAY
-0.00607502334087537,-0.0207146226114433,0.132521172672077,2020_JUN
0.239845112072201,0.205903417229384,0.163175886461775,2020_JUL
0.312117071167828,0.2762607390374,0.174386474646352,2020_AUG
0.259994435543446,0.275516354000249,0.168604936252318,2020_SEP
0.172780944365813,0.181124880838894,0.134641895261659,2020_OCT
0.107417188656996,0.108645729399282,0.0978920025760832,2020_NOV
0.204354917528193,0.160981703749385,0.106130561812826,2020_DEC
0.309845933311766,0.244619323030245,0.138159083056078,2021_JAN
0.39470974895066,0.28383438468873,0.178499278599846,2021_FEB
0.42325038635002,0.312861963035704,0.199042896810031,2021_MAR
0.486725802751937,0.409434885734727,0.207488213305222,2021_APR
0.536296268467467,0.509030119180663,0.231134202384372,2021_MAY
0.534419612826077,0.529164873680207,0.228400427313365,2021_JUN
0.50883256528418,0.468933540370743,0.241168123740509,2021_JUL
0.47326776602825,0.41102775439473,0.238458688871786,2021_AUG
0.398168242174563,0.325981859201622,0.292153063609849,2021_SEP
0.4471898116373,0.342924208248523,0.331536972980355,2021_OCT
0.543808482197113,0.413026791914907,0.358598539057139,2021_NOV
0.658506516912477,0.547464670138093,0.375520503007191,2021_DEC
0.612540371979063,0.54575376945231,0.426620116424899,2022_JAN
0.591576241293757,0.511468938792213,0.444923218440607,2022_FEB
0.67367070334429,0.436038687218503,0.405210612425947,2022_MAR
0.611536733583977,0.39081568263266,0.317991468177629,2022_APR
0.602995297635307,0.36061823655608,0.332660721721837,2022_MAY
0.62364069910646,0.430998854605787,0.431178419706635,2022_JUN
0.527377479791607,0.39334751384954,0.4655676347375,2022_JUL
0.42120325653586,0.46580892160398,0.492164803629747,2022_AUG
0.213208037885863,0.416462661164343,0.41405783134009,2022_SEP
0.351156903418997,0.454183313270177,0.422381212059975,2022_OCT
0.347287510754803,0.363117024290683,0.353698304997474,2022_NOV
0.291368837165717,0.337348703999537,0.356930760530205,2022_DEC
0.315545715957962,0.380378657487087,0.382779806279499,2023_JAN
0.332710206590477,0.402960573353693,0.40595493076004,2023_FEB
0.323753058058777,0.378137012689103,0.394339260201966,2023_MAR
0.26973203256951,0.33723034335665,0.34860690803861,2023_APR
0.206307596530457,0.310831927525301,0.31329520112211,2023_MAY
0.245916037238714,0.300356144621768,0.274987097414336,2023_JUN
0.174488066461061,0.230524084291509,0.230572991807584,2023_JUL
0.228899617113365,0.166578478060638,0.21267087909338,2023_AUG
0.263489295747362,0.18709335120494,0.236862042179357,2023_SEP
0.227477514828885,0.185160397983316,0.232766566898472,2023_OCT
0.12400281073038,0.181350181350178,0.210363731112717,2023_NOV
0.059039820299267,0.135510385427081,0.177180039313344,2023_DEC
0.190521683508889,0.257348863006102,0.262707661733064,2024_JAN
0.296229186399266,0.307264349854686,0.296031225594976,2024_FEB
0.359094971025693,0.359805743616973,0.327974898957151,2024_MAR
0.305449780944193,0.278493274332388,0.251286475364321,2024_APR
0.198649185538343,0.225392171396884,0.224856394083406,2024_MAY
0.123936908791111,0.186326736655477,0.192736952152406,2024_JUN
0.0911544974060207,0.157742481305608,0.173362612217357,2024_JUL
0.132279426085824,0.182974882538852,0.169808438381628,2024_AUG
0.151577786964315,0.193725682257225,0.180726862421728,2024_SEP
